"endTime","artistName","trackName","msPlayed"
"2022-07-30 16:51","Arcángel","Bonita",7048
"2022-07-30 16:51","Arcángel","Por Amar A Ciegas",234026
"2022-07-30 16:55","Romeo Santos","La Diabla",239026
"2022-07-30 16:59","Jay Wheeler","Dime Que Sí",211102
"2022-07-30 17:03","Romeo Santos","Necio (feat. Carlos Santana)",264266
"2022-07-30 17:07","Tony Dize","Solos (feat. Plan B)",188826
"2022-07-30 17:09","Plan B","Te Dijeron",110402
"2022-07-30 17:12","Alex Bueno","Que Vuelva",12577
"2022-07-30 17:12","Tony Dize","Permitame (feat. Yandel)",184506
"2022-07-30 17:16","Romeo Santos","Mi Santa (feat. Tomatito)",231226
"2022-07-30 17:23","J Alvarez","Sexo, Sudor y Calor",250226
"2022-07-30 17:28","Romeo Santos","Amigo",0
"2022-07-30 17:28","Ricardo Arjona","Fuiste Tú (feat. Gaby Moreno)",5740
"2022-07-30 17:28","Aventura","Yo Quisiera Amarla",24651
"2022-07-30 17:28","Grupo Niche","Sin Sentimientos",1993
"2022-07-30 17:28","Plan B","Fanatica Sensual (Remix) [feat. Nicky Jam]",263800
"2022-07-30 17:33","Aventura","La Boda",289840
"2022-07-30 17:36","Wisin & Yandel","Noche De Sexo",1839
"2022-07-30 17:36","Frankie Ruiz","Tú Con Él",848
"2022-07-30 17:36","Romeo Santos","La Bella Y La Bestia",1102
"2022-07-30 17:36","Zion","Zun Da Da",156700
"2022-07-30 17:36","Yandar & Yostin","Te Pintaron Pajaritos",1227
"2022-07-30 17:40","Aventura","Por un Segundo",255026
"2022-07-30 17:44","Juan Gabriel","Abrázame Muy Fuerte",6098
"2022-07-30 17:44","Maná","El verdadero amor perdona - dueto con Prince Royce",238143
"2022-07-30 17:45","Plan B","El Amor No Existe",1678
"2022-07-30 17:45","Reik","Noviembre Sin Ti",2405
"2022-07-30 17:45","Aventura","Los Infieles",1267
"2022-07-30 17:45","Romeo Santos","Necio (feat. Carlos Santana)",1729
"2022-07-30 17:49","Luis Enrique","Yo No Sé Mañana",7246
"2022-07-30 17:49","Makano","Te Amo",0
"2022-07-30 17:49","Ozuna","El Farsante - Remix",258000
"2022-07-30 17:54","Romeo Santos","You",248813
"2022-07-30 17:58","Plan B","Fanatica Sensual",240200
"2022-07-30 18:03","Aventura","Dile al Amor",229360
"2022-07-30 18:08","Maná","Amor Clandestino",291866
"2022-07-30 18:11","Klasico","Corazon De Seda (feat. Ozuna)",186976
"2022-07-30 18:13","De La Ghetto","Tu Te Imaginas",0
"2022-07-30 18:13","Romeo Santos","Héroe Favorito",129141
"2022-07-30 18:13","Ricardo Arjona","Historia de Taxi",0
"2022-07-30 18:13","Plan B","Te Dijeron",534
"2022-07-30 18:13","Yandel","Encantadora",0
"2022-07-30 18:13","Romeo Santos","Llévame Contigo",0
"2022-07-30 18:13","Romeo Santos","Propuesta Indecente",0
"2022-07-30 18:13","Los Diablitos","Busca Un Confidente",0
"2022-07-30 18:13","Aventura","Angelito",0
"2022-07-30 18:17","Tony Dize","Solos (feat. Plan B)",188826
"2022-07-30 18:19","Baby Rasta & Gringo","Me Niegas",152426
"2022-07-30 18:22","Nicky Jam","Fan de Tus Fotos",197647
"2022-07-30 18:23","Plan B","Fanatica Sensual (Remix) [feat. Nicky Jam]",22956
"2022-07-30 18:27","Ricardo Arjona","Fuiste Tú (feat. Gaby Moreno)",1834
"2022-07-30 18:27","Adolescent's Orquesta","Persona Ideal - Me Tengo Que Ir",5933
"2022-07-30 18:27","Prince Royce","Te Robaré",8190
"2022-07-30 18:27","Romeo Santos","Eres Mía",250640
"2022-07-30 18:31","Zion & Lennox","Tuyo y mío",212066
"2022-07-30 18:36","Zion & Lennox","Qué bien se siente (feat. Farruko)",283720
"2022-07-30 18:36","La K'onga","Dueles",1622
"2022-07-30 18:36","Banda XXI","Mi Primavera",1781
"2022-07-30 18:36","Q' Lokura","Si un Día Vuelves - En Vivo",4779
"2022-07-30 18:39","Dale Q' Va","Tú",192853
"2022-07-30 18:43","Tru La La","Más",244900
"2022-07-30 18:43","Dale Q' Va","Te Esperé",19930
"2022-07-30 18:43","La K'onga","Te Mentiría",2323
"2022-07-30 18:44","La K'onga","Me Vas A Ver",882
"2022-07-30 18:44","Ulises Bueno","Eras Tu",60564
"2022-07-30 18:45","Iron Butterfly","In-A-Gadda-Da-Vida - 2006 Remaster Full-Length",864
"2022-07-30 18:45","La K'onga","Si Me Dices Que Si",1527
"2022-07-30 18:48","Ozuna","Del Mar",567
"2022-07-30 18:48","Q' Lokura","El Científico",198373
"2022-07-30 18:48","La K'onga","El Mismo Aire",5072
"2022-07-30 18:48","Ozuna","Despeinada",13688
"2022-07-30 18:48","Q' Lokura","La Dificil",1190
"2022-07-30 18:48","Reik","Si Me Dices Que Sí (feat. Camilo) - R3HAB Remix",1195
"2022-07-30 18:52","Rauw Alejandro","Fantasias",199711
"2022-07-30 18:56","Tainy","Adicto (with Anuel AA & Ozuna)",270740
"2022-07-30 19:02","Farruko","Delincuente",346589
"2022-07-30 19:05","De La Ghetto","Todo El Amor (feat. Maluma & Wisin)",3840
"2022-07-30 19:05","Anuel AA","Amanece",190004
"2022-07-30 19:09","KAROL G","Culpables",226626
"2022-07-30 19:09","Pedro Capó","Calma - Remix",601
"2022-07-30 19:09","Paulo Londra","Adan y Eva",1138
"2022-07-30 19:09","Reik","Amigos Con Derechos",20
"2022-07-30 19:09","DRAM","Broccoli (feat. Lil Yachty)",3228
"2022-07-30 19:09","Kansas","Dust in the Wind",768
"2022-07-30 19:12","Pedro Capó","Calma - Remix",183400
"2022-07-30 21:01","Bizarrap","Villano Antillano: Bzrp Music Sessions, Vol. 51",187500
"2022-07-30 21:01","Maluma","Nos Comemos Vivos",3383
"2022-07-30 21:05","Farruko","Passion Whine",213311
"2022-07-30 21:05","Bad Bunny","Vete",2284
"2022-07-30 21:16","Daddy Yankee","Noche De Entierro",208240
"2022-08-01 11:51","Nuestro Día","La vuelta de la Data más Duda",1373074
"2022-08-01 12:17","Nuestro Día","El robo del cuerpo de Eva Perón: la historia",1534693
"2022-08-01 12:23","Nuestro Día","Nuestra agenda del jueves 28 de julio",402511
"2022-08-01 12:26","Nuestro Día","De Chubut a Alaska: Odisea por América",166801
"2022-08-01 12:45","Nuestro Día","Nuestra agenda del viernes 29 de julio",1131284
"2022-08-01 12:55","Nuestro Día","Rumores y estrategias: ¿cuánto afectan al humor social?        ",579892
"2022-08-01 13:15","Nuestro Día","¿Ir temprano al colegio afecta la productividad? ⏰",640617
"2022-08-01 13:16","The New to Canada Podcast","Introducing: The New to Canada Podcast",62511
"2022-08-01 14:04","The New to Canada Podcast","Brazilian to Canadian Culture | Mike from Brazil",2113131
"2022-08-01 14:28","The New to Canada Podcast","Brazilian to Canadian Culture | Mike from Brazil",1225586
"2022-08-01 16:15","The New to Canada Podcast","Peace by Chocolate | Tareq from Syria",3261153
"2022-08-02 01:06","The MLK Tapes","Campaign To Destroy King [12]",0
"2022-08-02 01:09","Radio Rental","Episode 17",118497
"2022-08-02 01:09","The New to Canada Podcast","A Child's Perspective | Emilia from Honduras",17401
"2022-08-02 01:29","The New to Canada Podcast","Loving Your Accent | Elizabeth from Colombia",1169880
"2022-08-02 11:37","Nuestro Día","Nuestra agenda del lunes 1 de agosto",1200796
"2022-08-02 11:43","Nuestro Día","Viruela del mono: informar sin estigmatizar",394318
"2022-08-02 12:10","Nuestro Día","Salud mental: trastornos de ansiedad y fobias",1160568
"2022-08-02 12:12","Nuestro Día","Popurrí deportivo en la voz de Carlitos Maidana",123695
"2022-08-02 12:36","Nuestro Día","¿Qué m*erda es la felicidad?",1448202
"2022-08-02 12:38","Nuestro Día","Nuestra agenda del lunes 1 de agosto",114088
"2022-08-02 12:59","Nuestro Día","Teorías conspirativas alrededor de la Viruela del mono ",1237054
"2022-08-02 13:24","Nuestro Día","La DEA en la Argentina: sin hipocresías ",1445067
"2022-08-02 13:46","Nuestro Día","Nuestra agenda del martes 2 de agosto",1310328
"2022-08-02 13:52","Nuestro Día","Crisis económica vs consumismo",346331
"2022-08-02 14:14","Kate Bush","Running Up That Hill (A Deal With God)",298933
"2022-08-02 14:15","Metallica","Master of Puppets",44783
"2022-08-02 14:17","Journey","Separate Ways (Worlds Apart) - Bryce Miller/Alloy Tracks Remix",165074
"2022-08-02 14:21","The Beach Boys","California Dreamin' - 2007 Digital Remaster",204373
"2022-08-02 14:25","Talking Heads","Psycho Killer - 2005 Remaster",261413
"2022-08-02 14:29","Dead Or Alive","You Spin Me Round (Like a Record)",195146
"2022-08-02 14:31","Andrea Litkei","Chica Mejicanita",148140
"2022-08-02 14:37","Extreme","Play With Me",106454
"2022-08-02 14:47","La Contra","Adicto a Tu Piel",199399
"2022-08-02 14:51","Los Charros","Cómo Dejar de Amarte",241746
"2022-08-02 14:55","Grupo Trinidad","Amor De Pocas Horas",34174
"2022-08-03 12:03","Nuestro Día","Nuestra agenda del miércoles 3 de agosto",1568940
"2022-08-03 12:12","Nuestro Día","¿Cómo funcionan las alertas de Interpol? ",512078
"2022-08-03 12:29","Nuestro Día","Flor avistadora y floja de papeles",26598
"2022-08-03 12:30","Nuestro Día","¡Con la siesta, NO! 💤",1002
"2022-08-03 13:09","Nuestro Día","¡Con la siesta, NO! 💤",1140062
"2022-08-03 13:34","Nuestro Día","Instrucciones para cambiar, por La Cope",1362207
"2022-08-03 14:37","Nuestro Día","Data Duda y magia negra 🔮",508810
"2022-08-03 16:16","Nuestro Día","Data Duda y magia negra 🔮",645312
"2022-08-03 16:42","Nuestro Día","Eutanasia, una ley más que necesaria",1571056
"2022-08-03 16:44","Nuestro Día","Nuestra agenda del miércoles 3 de agosto",91831
"2022-08-05 00:29","Bizarrap","Nathy Peluso: Bzrp Music Sessions, Vol. 36",65723
"2022-08-05 00:32","Zion & Lennox","Tuyo y mío",212066
"2022-08-05 00:37","Zion & Lennox","Qué bien se siente (feat. Farruko)",283720
"2022-08-05 00:37","Q' Lokura","Si un Día Vuelves - En Vivo",13191
"2022-08-05 00:40","Becky G","Bubalu",169650
"2022-08-05 00:44","Anuel AA","Secreto",243594
"2022-08-05 00:48","Anuel AA","Amanece",190004
"2022-08-05 00:51","De La Ghetto","Todo El Amor (feat. Maluma & Wisin)",213898
"2022-08-05 00:55","KAROL G","Culpables",226626
"2022-08-05 00:59","DRAM","Broccoli (feat. Lil Yachty)",225205
"2022-08-05 01:01","Pedro Capó","Calma - Remix",1653
"2022-08-05 01:01","Piso 21","Puntos Suspensivos",4150
"2022-08-05 01:01","Paulo Londra","Adan y Eva",6440
"2022-08-05 01:01","Reik","Amigos Con Derechos",103569
"2022-08-05 01:01","Kansas","Dust in the Wind",1096
"2022-08-05 01:05","KAROL G","Culpables",226626
"2022-08-05 01:05","DRAM","Broccoli (feat. Lil Yachty)",4573
"2022-08-05 01:08","Luis Fonsi","Despacito",229360
"2022-08-05 01:12","Zion & Lennox","Otra vez (feat. J Balvin)",209453
"2022-08-05 01:15","Farruko","Chillax (feat. Ky-Mani Marley)",197840
"2022-08-05 01:20","Zion & Lennox","Qué bien se siente (feat. Farruko)",283720
"2022-08-05 01:23","Piso 21","Besándote",154260
"2022-08-05 11:49","Nuestro Día","Nuestra agenda del jueves 4 de agosto",1539552
"2022-08-05 11:57","Nuestro Día","¿Por qué cancelaron el show de La Renga? ",471928
"2022-08-05 12:12","Nuestro Día","Crear contenido y consciencia, desde Viedma",920469
"2022-08-05 12:29","Nuestro Día","Cuando el fanatismo se convierte en obsesión ✋",1028310
"2022-08-05 12:46","Nuestro Día","Cinco minutos al futuro: Necrobotics ",984685
"2022-08-05 13:10","Nuestro Día","Re-editar post estreno: ¿vale o no? ✂️",1357609
"2022-08-05 13:34","Nuestro Día","¿Cómo impacta el cambio climático en Argentina?",1335745
"2022-08-05 13:36","Nuestro Día","Nuestra agenda del jueves 4 de agosto",136097
"2022-08-05 14:20","Nuestro Día","Nuestra agenda del viernes 5 de agosto",1202076
"2022-08-05 14:26","Nuestro Día","¿Qué pasa con el juicio a Cristina Kirchner? ",410723
"2022-08-05 14:30","Nuestro Día","Polémica en Estados Unidos por el hackeo al hijo de Joe Biden",5864
"2022-08-05 14:39","Nuestro Día","¿Cuáles son las nuevas medidas del Superministro? 🔍",546126
"2022-08-05 14:57","Nuestro Día","The Sandman: la nueva serie de Netflix",1088470
"2022-08-05 15:38","Nuestro Día","La obesidad: ¿enfermedad o condición? ",1355441
"2022-08-05 15:45","Nuestro Día","Nuestra agenda del viernes 5 de agosto",94368
"2022-08-05 15:54","La Contra","No Me Enseñaste",182206
"2022-08-05 16:00","Los Palmeras","Noche Con Arte",17480
"2022-08-05 16:00","Los del Fuego","Sabes",191660
"2022-08-05 16:03","Sergio Torres","Mi Celosa Hermosa",183950
"2022-08-05 16:07","Los Cadiz","Te Voy a Amar",13032
"2022-08-05 16:07","Grupo Trinidad","Conmigo Te Gustó",193080
"2022-08-06 12:52","Bizarrap","Quevedo: Bzrp Music Sessions, Vol. 52",198937
"2022-08-06 12:56","Bad Bunny","Efecto",213061
"2022-08-06 12:58","KAROL G","PROVENZA",118813
"2022-08-06 13:09","NATTI NATASHA","Mayor Que Usted",229134
"2022-08-06 13:12","Feid","Si Te La Encuentras Por Ahí",164561
"2022-08-06 13:15","Zion & Lennox","Yo Voy (feat. Daddy Yankee)",203501
"2022-08-06 13:18","Mora","LA INOCENTE",189667
"2022-08-06 13:21","Bad Bunny","Moscow Mule",161134
"2022-08-06 13:25","Rauw Alejandro","Desesperados",214361
"2022-08-06 13:27","Anuel AA","Malo",155875
"2022-08-06 13:31","Zion & Lennox","Tuyo y mío",212066
"2022-08-06 13:35","Zion & Lennox","Qué bien se siente (feat. Farruko)",283720
"2022-08-06 13:38","La Contra","No Me Enseñaste",182206
"2022-08-06 13:42","Q' Lokura","Si un Día Vuelves - En Vivo",213994
"2022-08-06 13:46","Banda XXI","Mi Primavera",224320
"2022-08-06 13:50","Anuel AA","Ella Quiere Beber - Remix",219357
"2022-08-06 13:54","Dale Q' Va","Tú",6326
"2022-08-06 13:54","La K'onga","Dueles",226137
"2022-08-06 13:59","Aventura","Todavia Me Amas",285226
"2022-08-06 14:03","Tru La La","Más",244900
"2022-08-06 14:06","Dale Q' Va","Te Esperé",67752
"2022-08-07 18:55","Radio Rental","Episode 17",1416287
"2022-08-07 18:56","Radio Rental","Episode 19",1075
"2022-08-08 02:29","Mick Jenkins","Dehydration",75537
"2022-08-08 11:37","Nuestro Día","Nuestra agenda del lunes 8 de agosto",1211611
"2022-08-08 11:44","Nuestro Día","¿Qué significa que suban las tasas de interés?",451683
"2022-08-08 11:57","Nuestro Día","Robaron datos de Glovo: ¿cómo afecta a los usuarios?",597942
"2022-08-08 12:38","Nuestro Día","¿Es Wanda Nara nuestra Kim Kardashian?",2440068
"2022-08-08 13:08","Nuestro Día","La epidemia de los “deepfakes”",1487882
"2022-08-08 13:36","Nuestro Día","Bandas tributo: el secreto del éxito🎤",1677400
"2022-08-08 13:40","Nuestro Día","Nuestra agenda del lunes 8 de agosto",195965
"2022-08-08 13:45","Nuestro Día","¿Cuáles son las nuevas medidas del Superministro? 🔍",335449
"2022-08-08 14:04","Nuestro Día","Cinco minutos al futuro: Minería de asteroides ",1101061
"2022-08-08 14:30","Nuestro Día","La vuelta de la Data más Duda",1373074
"2022-08-08 14:58","Nuestro Día","El robo del cuerpo de Eva Perón: la historia",1534693
"2022-08-08 15:25","Nuestro Día","Nuestra agenda del jueves 28 de julio",823223
"2022-08-09 11:04","Horóscopo de Hoy","Leo - Martes 9 de agosto de 2022 ",90592
"2022-08-09 11:29","The New to Canada Podcast","Loving Your Accent | Elizabeth from Colombia",1353848
"2022-08-09 11:39","The New to Canada Podcast","Introducing: The New to Canada Podcast",2531
"2022-08-09 12:04","Nuestro Día","Nuestra agenda del martes 9 de agosto",1330520
"2022-08-09 12:13","Nuestro Día","¿Por qué tendemos al morbo? 🤔",524956
"2022-08-09 12:33","Nuestro Día","¿De qué se trata el festival Wäkäl?",997224
"2022-08-09 12:53","Nuestro Día","El multiverso de Massa por Tomás Aguerre ",1200091
"2022-08-09 13:52","Nuestro Día","¿Qué son los perros de la muerte? ",946442
"2022-08-09 14:15","Nuestro Día","“Queer” y “no binario”: conceptos a tener presentes",1335875
"2022-08-09 14:32","Nuestro Día","Nuestra agenda del martes 9 de agosto",410725
"2022-08-10 11:43","Nuestro Día","Nuestra agenda del miércoles 10 de agosto",1096760
"2022-08-10 11:53","Nuestro Día","Nuestra agenda del miércoles 10 de agosto",138318
"2022-08-10 12:03","Nuestro Día","¿De qué opresión habla Arjona? ",554657
"2022-08-10 12:04","Nuestro Día","El multiverso de Massa por Tomás Aguerre ",39012
"2022-08-10 12:15","La Contra","No Me Enseñaste",182206
"2022-08-10 12:19","Zion & Lennox","Tuyo y mío",212066
"2022-08-10 12:23","Zion & Lennox","Qué bien se siente (feat. Farruko)",283720
"2022-08-10 12:27","Q' Lokura","Si un Día Vuelves - En Vivo",213994
"2022-08-10 12:31","Banda XXI","Mi Primavera",224320
"2022-08-10 12:34","La K'onga","Dueles",226137
"2022-08-10 12:38","Dale Q' Va","Tú",192853
"2022-08-10 12:42","Tru La La","Más",244900
"2022-08-10 12:42","Dale Q' Va","Te Esperé",13023
"2022-08-10 12:49","Plan B","Donde Los Consigo? (feat. Yaileem Y Clandestino)",36606
"2022-08-10 12:49","Farruko","Obsesionado",211813
"2022-08-10 12:55","Nuestro Día","¿La moda es cíclica? 👕",322080
"2022-08-10 13:14","Nuestro Día","¿La moda es cíclica? 👕",740317
"2022-08-10 13:42","Nuestro Día","Instrucciones para dejar de procrastinar, por La Cope",1708042
"2022-08-10 14:00","Nuestro Día","Trabajos dudíiiiisimos",1060832
"2022-08-10 14:18","Nuestro Día","Twitter: demandas por derechos de imágenes",1082096
"2022-08-10 14:31","Nuestro Día","Nuestra agenda del miércoles 10 de agosto",772066
"2022-08-10 17:18","Romeo Santos","La Diabla",239026
"2022-08-10 17:22","Romeo Santos","Odio (feat. Drake)",225000
"2022-08-10 17:26","Wisin & Yandel","Noche De Sexo",205706
"2022-08-10 17:29","Farruko","Besas Tan Bien - Bonus Track",184215
"2022-08-10 17:34","Aventura","Yo Quisiera Amarla",306333
"2022-08-10 17:37","Nicky Jam","Fan de Tus Fotos",197647
"2022-08-10 17:41","Romeo Santos","You",248813
"2022-08-10 17:45","NATTI NATASHA","La Mejor Versión de Mi - Remix",229333
"2022-08-10 17:49","Thalia","No, No, No",249760
"2022-08-10 17:50","Eddie Santiago","Lluvia",23
"2022-08-10 17:50","Eddie Santiago","Lluvia",23709
"2022-08-10 17:50","Los Bukis","Quiéreme",1130
"2022-08-10 17:50","Los Bukis","Quiéreme",213
"2022-08-10 17:50","Romeo Santos","Imitadora",2421
"2022-08-10 17:50","Thalia","No, No, No",2577
"2022-08-10 17:50","NATTI NATASHA","La Mejor Versión de Mi - Remix",4327
"2022-08-10 17:54","Thalia","No, No, No",249760
"2022-08-10 17:55","Eddie Santiago","Lluvia",27690
"2022-08-10 17:59","Aventura","Todavía Me Amas",285226
"2022-08-10 18:03","Aventura","Su Veneno",240706
"2022-08-10 18:05","Aventura","Los Infieles",77099
"2022-08-10 18:09","Aventura","Por un Segundo",255026
"2022-08-10 18:15","Aventura","Enséñame a Olvidar",348826
"2022-08-10 18:21","Aventura","Amor de Madre",350760
"2022-08-10 18:21","Aventura","Cuando Volveras",38387
"2022-08-10 18:26","La Liga","Entre Vos Yo y el Cielo",263955
"2022-08-10 18:29","La Contra","Adicto a Tu Piel",199399
"2022-08-10 18:31","Dread Mar I","De Lejos",148794
"2022-08-10 18:34","La Liga","Me Volvi a Enamorar",179644
"2022-08-10 18:38","La K'onga","No Quiero Herirte",204767
"2022-08-10 18:39","Huguito Flores el Super","Te Hubieras Ido Antes",98213
"2022-08-10 18:40","Meta Guacha","Alma Blanca",1716
"2022-08-10 18:40","El Perro Original","Nos Cruzamos",10372
"2022-08-10 18:40","Jambao","Se Parece Más A Ti",8413
"2022-08-10 18:40","Nene Malo","Escápate Conmigo",0
"2022-08-10 18:40","Dalila","Muero Por Ti",3241
"2022-08-10 18:40","La Liga","Mi Unico Amor",2810
"2022-08-10 18:40","Escucha!","Sera que nunca le sucedio",0
"2022-08-10 18:40","La Liga","El Amor de Mi Vida",7770
"2022-08-10 18:40","L-Gante","Donde Están Los Guachos",0
"2022-08-10 18:40","Dalila","Te Perdoné Tantas Veces",1321
"2022-08-10 18:40","Escucha!","Sigue bailando mi amor",3829
"2022-08-10 18:44","Arcángel","Por Amar A Ciegas",234026
"2022-08-10 18:48","Arcángel","Sigues Con El",226532
"2022-08-10 18:48","Aventura","Yo Quisiera Amarla",2153
"2022-08-10 18:48","Dalex","Especial",1596
"2022-08-10 18:48","Kevin Roldan","HASTA ABAJO",26930
"2022-08-10 18:49","Plan B","Es un Secreto",2260
"2022-08-10 18:51","Arcángel","Hace Mucho Tiempo",171226
"2022-08-10 18:55","Alexis y Fido","Camuflaje",218000
"2022-08-10 18:55","Angel Y Khriz","Na De Na",3516
